entity,coupled,degree,average-revs,structurally_coupled,direction
crates/ra_analysis/src/hir/function/mod.rs,crates/ra_analysis/src/hir/query_definitions.rs,45,11,No,None
crates/ra_hir/src/has_source.rs,crates/ra_hir_def/src/child_by_source.rs,45,11,No,None
crates/proc_macro_api/src/rpc.rs,crates/proc_macro_srv/src/lib.rs,45,11,No,None
crates/ra_tools/Cargo.toml,crates/ra_tools/src/codegen.rs,45,11,No,None
crates/ra_assists/src/assists/add_explicit_type.rs,crates/ra_assists/src/assists/replace_if_let_with_match.rs,45,11,No,None
crates/hir_ty/src/display.rs,crates/hir_ty/src/lower.rs,44,129,No,None
crates/ra_ide_api/src/goto_definition.rs,crates/ra_ide_api/src/hover.rs,44,92,No,None
crates/parser/src/syntax_kind/generated.rs,crates/syntax/src/ast/generated/nodes.rs,44,75,Yes,Coupled -> Entity
crates/hir_def/src/data.rs,crates/hir_def/src/item_tree.rs,44,72,No,None
crates/ide/src/syntax_highlighting/tags.rs,crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,44,59,No,None
crates/ide_completion/src/completions/keyword.rs,crates/ide_completion/src/patterns.rs,44,45,No,None
crates/libsyntax2/src/ast/mod.rs,crates/libsyntax2/src/grammar.ron,44,36,No,None
crates/ra_prof/Cargo.toml,crates/ra_prof/src/lib.rs,44,36,No,None
crates/completion/src/item.rs,crates/completion/src/render.rs,44,34,No,None
crates/hir_def/src/path.rs,crates/hir_def/src/path/lower.rs,44,30,No,None
crates/ra_analysis/src/completion/mod.rs,crates/ra_analysis/src/completion/reference_completion.rs,44,25,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_attributes.html,crates/ide/src/syntax_highlighting/test_data/highlight_general.html,44,18,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_extern_crate.html,crates/ide/src/syntax_highlighting/test_data/rainbow_highlighting.html,44,18,No,None
crates/ra_ide/src/snapshots/highlight_injection.html,crates/ra_ide/src/syntax_highlighting/tags.rs,44,18,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,crates/ide/src/syntax_highlighting/test_data/highlight_default_library.html,44,18,No,None
crates/ide_assists/Cargo.toml,crates/ide_db/Cargo.toml,44,14,No,None
crates/ide_completion/src/render/pattern.rs,crates/ide_completion/src/render/struct_literal.rs,44,14,No,None
crates/ide-completion/src/tests/predicate.rs,crates/ide-completion/src/tests/use_tree.rs,44,14,No,None
crates/ra_assists/src/assists/fill_match_arms.rs,crates/ra_assists/src/assists/inline_local_variable.rs,44,14,No,None
crates/assists/src/assist_context.rs,crates/assists/src/tests.rs,44,14,No,None
editors/code/src/scopes.ts,editors/code/src/scopes_mapper.ts,44,14,No,None
crates/ra_analysis/src/completion/complete_keyword.rs,crates/ra_analysis/src/completion/completion_context.rs,44,14,No,None
src/parser/grammar/mod.rs,src/parser/grammar/paths.rs,44,14,No,None
crates/ra_ide_api/src/references/classify.rs,crates/ra_ide_api/src/references/name_definition.rs,44,14,No,None
crates/ide/src/hover/render.rs,crates/ide/src/hover/tests.rs,43,178,No,None
crates/hir-expand/src/db.rs,crates/hir-expand/src/lib.rs,43,116,Yes,Bidirectional (Circular)
crates/hir_ty/src/lower.rs,crates/hir_ty/src/traits/chalk/mapping.rs,43,106,No,None
crates/hir_ty/src/infer/coerce.rs,crates/hir_ty/src/infer/unify.rs,43,65,No,None
crates/ide/src/syntax_highlighting/tags.rs,crates/rust-analyzer/src/semantic_tokens.rs,43,63,No,None
crates/mbe/src/expander/matcher.rs,crates/mbe/src/parser.rs,43,62,Yes,Entity -> Coupled
crates/ide_assists/src/handlers/replace_derive_with_manual_impl.rs,crates/ide_assists/src/utils/gen_trait_fn_body.rs,43,49,No,None
crates/mbe/src/benchmark.rs,crates/mbe/src/expander/transcriber.rs,43,48,No,None
crates/mbe/src/expander.rs,crates/mbe/src/expander/transcriber.rs,43,40,Yes,Bidirectional (Circular)
crates/completion/src/item.rs,crates/completion/src/lib.rs,43,30,No,None
crates/assists/src/handlers/replace_qualified_name_with_use.rs,crates/assists/src/utils/insert_use.rs,43,23,No,None
crates/libsyntax2/src/lib.rs,crates/libsyntax2/tests/test/main.rs,43,23,No,None
crates/ra_ide/src/completion/complete_keyword.rs,crates/ra_ide/src/completion/patterns.rs,43,21,No,None
crates/ide-diagnostics/src/handlers/unresolved_field.rs,crates/ide-diagnostics/src/handlers/unresolved_method.rs,43,21,No,None
crates/ra_ssr/src/replacing.rs,crates/ra_ssr/src/tests.rs,43,19,No,None
crates/hir_ty/src/types.rs,crates/hir_ty/src/walk.rs,43,19,No,None
crates/ra_mbe/src/subtree_parser.rs,crates/ra_parser/src/lib.rs,43,19,No,None
crates/ra_assists/src/assists/early_return.rs,crates/ra_assists/src/assists/inline_local_variable.rs,43,16,No,None
crates/ra_vfs/src/watcher.rs,crates/ra_vfs/tests/vfs.rs,43,16,No,None
crates/ide_completion/src/tests/item_list.rs,crates/ide_completion/src/tests/type_pos.rs,43,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_crate_root.html,crates/ide/src/syntax_highlighting/test_data/highlight_extern_crate.html,43,16,No,None
crates/ide-assists/src/handlers/remove_parentheses.rs,crates/syntax/src/ast/prec.rs,43,16,Yes,Entity -> Coupled
crates/ide/src/syntax_highlighting/test_data/highlight_attributes.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,43,16,No,None
crates/hir_def/src/test_db.rs,crates/hir_ty/src/test_db.rs,43,16,No,None
crates/cfg/src/cfg_expr.rs,crates/cfg/src/dnf.rs,43,16,Yes,Coupled -> Entity
crates/ra_assists/src/assists/add_explicit_type.rs,crates/ra_assists/src/assists/merge_match_arms.rs,43,12,No,None
crates/hir/src/term_search.rs,crates/hir/src/term_search/expr.rs,43,12,Yes,Entity -> Coupled
crates/ra_analysis/src/completion/complete_fn_param.rs,crates/ra_analysis/src/completion/complete_keyword.rs,43,12,No,None
src/parser/grammar/expressions.rs,src/parser/grammar/paths.rs,43,12,No,None
crates/hir_expand/src/builtin_derive_macro.rs,crates/hir_expand/src/builtin_fn_macro.rs,43,12,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_attributes.html,crates/ide/src/syntax_highlighting/test_data/highlight_default_library.html,43,12,No,None
crates/ra_ssr/src/resolving.rs,crates/ra_ssr/src/search.rs,43,12,No,None
crates/proc-macro-api/src/legacy_protocol/json.rs,crates/proc-macro-api/src/legacy_protocol/msg.rs,43,12,No,None
crates/ra_syntax/src/string_lexing/parser.rs,crates/ra_syntax/src/validation/char.rs,43,12,No,None
crates/ra_assists/src/assists/fill_match_arms.rs,crates/ra_assists/src/assists/flip_binexpr.rs,43,12,No,None
crates/ra_ssr/src/parsing.rs,crates/ra_ssr/src/replacing.rs,43,12,No,None
crates/ide-completion/src/render/literal.rs,crates/ide-completion/src/render/union_literal.rs,43,12,No,None
crates/ra_analysis/src/hir/function/mod.rs,crates/ra_analysis/src/hir/module/mod.rs,43,12,No,None
crates/ra_assists/src/assists/raw_string.rs,crates/ra_assists/src/assists/replace_if_let_with_match.rs,43,12,No,None
crates/hir-def/src/body.rs,crates/hir-def/src/body/lower.rs,42,92,No,None
crates/ide_assists/src/lib.rs,crates/ide_assists/src/tests/generated.rs,42,76,No,None
crates/ra_mbe/src/lib.rs,crates/ra_mbe/src/mbe_expander.rs,42,73,No,None
crates/hir_def/src/body.rs,crates/hir_def/src/body/lower.rs,42,60,No,None
crates/libeditor/tests/test.rs,crates/libsyntax2/src/ast/generated.rs,42,40,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/completions/pattern.rs,42,36,No,None
crates/hir-def/src/expr_store/lower.rs,crates/hir-def/src/expr_store/pretty.rs,42,35,No,None
crates/libanalysis/src/imp.rs,crates/libanalysis/src/lib.rs,42,35,No,None
crates/ide-completion/src/completions/attribute.rs,crates/ide-completion/src/completions/item_list.rs,42,35,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/completions/use_.rs,42,33,No,None
crates/libeditor/src/code_actions.rs,crates/libeditor/tests/test.rs,42,31,No,None
crates/ra_hir_def/src/diagnostics.rs,crates/ra_hir_ty/src/diagnostics.rs,42,28,No,None
crates/ide-completion/src/completions/attribute/derive.rs,crates/ide-completion/src/completions/type.rs,42,28,No,None
crates/ra_ide/src/ssr.rs,crates/ra_ssr/src/tests.rs,42,26,No,None
crates/hir/Cargo.toml,crates/ide-completion/Cargo.toml,42,26,No,None
crates/ide/src/inlay_hints/closing_brace.rs,crates/ide/src/inlay_hints/fn_lifetime_fn.rs,42,24,No,None
crates/hir/src/term_search.rs,crates/hir/src/term_search/tactics.rs,42,21,Yes,Bidirectional (Circular)
crates/ide-assists/src/handlers/term_search.rs,crates/ide-diagnostics/src/handlers/typed_hole.rs,42,21,No,None
crates/ide/src/inlay_hints/closure_ret.rs,crates/ide/src/inlay_hints/discriminant.rs,42,19,No,None
crates/hir-def/src/expr_store.rs,crates/hir-def/src/expr_store/pretty.rs,42,19,Yes,Bidirectional (Circular)
crates/ra_ide/src/snapshots/highlight_doctest.html,crates/ra_ide/src/snapshots/highlight_strings.html,42,17,No,None
crates/ide-completion/src/tests/item.rs,crates/ide-completion/src/tests/predicate.rs,42,17,No,None
crates/ra_assists/src/assists/add_impl.rs,crates/ra_assists/src/assists/add_missing_impl_members.rs,42,17,No,None
src/parser/event.rs,src/tree/file_builder.rs,42,17,No,None
crates/ra_analysis/src/completion/complete_path.rs,crates/ra_analysis/src/completion/completion_item.rs,42,17,No,None
crates/ra_analysis/src/hir/mod.rs,crates/ra_analysis/src/loc2id.rs,42,17,No,None
crates/ra_assists/src/assists/early_return.rs,crates/ra_assists/src/assists/flip_binexpr.rs,42,14,No,None
crates/project-model/test_data/output/cargo_hello_world_project_model_with_wildcard_overrides.txt,crates/project-model/test_data/output/rust_project_cfg_groups.txt,42,14,No,None
crates/project-model/test_data/output/cargo_hello_world_project_model_with_selective_overrides.txt,crates/project-model/test_data/output/rust_project_cfg_groups.txt,42,14,No,None
crates/hir/src/term_search/mod.rs,crates/ide-assists/src/handlers/term_search.rs,42,14,No,None
crates/ra_syntax/src/reparsing.rs,crates/ra_syntax/src/yellow/builder.rs,42,14,No,None
crates/libsyntax2/src/grammar/items/mod.rs,crates/libsyntax2/src/grammar/items/structs.rs,42,14,No,None
crates/gen_lsp_server/src/lib.rs,crates/gen_lsp_server/src/stdio.rs,42,14,No,None
crates/libanalysis/src/imp.rs,crates/libanalysis/src/roots.rs,42,14,No,None
crates/project-model/test_data/output/cargo_hello_world_project_model.txt,crates/project-model/test_data/output/rust_project_cfg_groups.txt,42,14,No,None
crates/hir_ty/src/infer/expr.rs,crates/hir_ty/src/lib.rs,41,135,No,None
crates/hir_ty/src/infer.rs,crates/hir_ty/src/infer/unify.rs,41,85,No,None
crates/hir_ty/src/infer.rs,crates/hir_ty/src/infer/coerce.rs,41,77,No,None
crates/project-model/src/cargo_workspace.rs,crates/project-model/src/sysroot.rs,41,75,Yes,Bidirectional (Circular)
crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,crates/ide/src/syntax_highlighting/test_data/highlight_strings.html,41,61,No,None
crates/ra_hir/src/mock.rs,crates/ra_ide_api/src/db.rs,41,55,No,None
crates/rust-analyzer/src/cli/lsif.rs,crates/rust-analyzer/src/cli/scip.rs,41,54,No,None
crates/ide/src/syntax_highlighting/tags.rs,crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,41,48,No,None
crates/ide/src/syntax_highlighting/tags.rs,crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,41,41,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/completions/keyword.rs,41,39,No,None
crates/ide_completion/src/render/enum_variant.rs,crates/ide_completion/src/render/function.rs,41,34,No,None
crates/ra_parser/src/grammar.rs,crates/ra_parser/src/lib.rs,41,29,No,None
crates/hir-ty/src/next_solver/def_id.rs,crates/hir-ty/src/next_solver/interner.rs,41,29,Yes,Bidirectional (Circular)
src/parser/event_parser/grammar/mod.rs,src/parser/event_parser/parser.rs,41,27,No,None
crates/tools/src/main.rs,crates/tools/tests/cli.rs,41,24,No,None
crates/ide-completion/src/tests/item.rs,crates/ide-completion/src/tests/item_list.rs,41,22,No,None
crates/ide/src/inlay_hints/closure_ret.rs,crates/ide/src/inlay_hints/param_name.rs,41,22,No,None
crates/ra_mbe/src/subtree_parser.rs,crates/ra_mbe/src/tt_cursor.rs,41,22,No,None
crates/completion/src/config.rs,crates/completion/src/lib.rs,41,22,No,None
src/parser/event_parser/grammar/mod.rs,src/parser/event_parser/grammar/paths.rs,41,22,No,None
crates/ra_analysis/src/descriptors/mod.rs,crates/ra_analysis/src/descriptors/module/imp.rs,41,20,No,None
crates/ra_ide/src/completion/complete_qualified_path.rs,crates/ra_ide/src/completion/complete_unqualified_path.rs,41,20,No,None
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/move_bounds.rs,41,20,No,None
crates/ra_flycheck/Cargo.toml,crates/ra_flycheck/src/lib.rs,41,20,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_crate_root.html,crates/ide/src/syntax_highlighting/test_data/highlight_general.html,41,17,No,None
crates/ide-completion/src/render/literal.rs,crates/ide-completion/src/render/macro_.rs,41,17,No,None
.vscode/launch.json,.vscode/tasks.json,41,17,No,None
crates/hir-expand/Cargo.toml,crates/ide-diagnostics/Cargo.toml,41,17,No,None
crates/ide/src/syntax_highlighting/html.rs,crates/ide/src/syntax_highlighting/test_data/rainbow_highlighting.html,41,17,No,None
crates/proc-macro-srv/src/dylib/proc_macros.rs,crates/proc-macro-srv/src/server_impl/token_id.rs,41,17,No,None
crates/ra_hir/src/code_model_impl/krate.rs,crates/ra_hir/src/module_tree.rs,41,17,No,None
crates/ide-assists/Cargo.toml,crates/ide-completion/Cargo.toml,41,15,No,None
crates/ide/src/completion/completion_context.rs,crates/ide/src/completion/patterns.rs,41,15,No,None
crates/ra_parser/src/grammar/type_params.rs,crates/ra_parser/src/grammar/types.rs,41,15,No,None
crates/ra_hir_expand/src/test_db.rs,crates/ra_ide_db/src/lib.rs,41,15,No,None
src/yellow/green.rs,src/yellow/red.rs,41,15,No,None
crates/ra_fmt/Cargo.toml,crates/ra_mbe/Cargo.toml,41,12,No,None
crates/ra_cfg/Cargo.toml,crates/ra_mbe/Cargo.toml,41,12,No,None
crates/ra_batch/Cargo.toml,crates/ra_vfs_glob/Cargo.toml,41,12,No,None
crates/ra_assists/src/assists/fill_match_arms.rs,crates/ra_assists/src/assists/replace_if_let_with_match.rs,41,12,No,None
crates/ra_assists/src/assists/apply_demorgan.rs,crates/ra_assists/src/assists/inline_local_variable.rs,41,12,No,None
crates/ra_fmt/Cargo.toml,crates/ra_text_edit/Cargo.toml,41,12,No,None
crates/ra_syntax/src/parsing.rs,crates/ra_syntax/src/parsing/input.rs,41,12,No,None
crates/ra_assists/src/assists/inline_local_variable.rs,crates/ra_assists/src/assists/move_bounds.rs,41,12,No,None
crates/salsa/src/lib.rs,crates/salsa/tests/integration.rs,41,12,No,None
crates/ide-assists/Cargo.toml,crates/ide-ssr/Cargo.toml,41,12,No,None
docs/user/generated_features.adoc,xtask/src/codegen/gen_feature_docs.rs,41,12,No,None
crates/rust-analyzer/src/config.rs,editors/code/package.json,40,755,No,None
crates/project-model/src/tests.rs,crates/project-model/src/workspace.rs,40,146,Yes,Entity -> Coupled
editors/code/src/commands.ts,editors/code/src/lsp_ext.ts,40,126,No,None
crates/rust-analyzer/src/lsp_ext.rs,docs/dev/lsp-extensions.md,40,125,No,None
crates/ra_hir/src/code_model_api.rs,crates/ra_hir/src/code_model_impl/module.rs,40,99,No,None
crates/ra_hir_def/src/db.rs,crates/ra_hir_def/src/lib.rs,40,78,No,None
crates/ra_hir_ty/src/lib.rs,crates/ra_hir_ty/src/lower.rs,40,66,No,None
crates/mbe/src/expander/matcher.rs,crates/mbe/src/tt_iter.rs,40,60,No,None
crates/ra_mbe/src/mbe_expander.rs,crates/ra_mbe/src/tt_cursor.rs,40,45,No,None
crates/ra_hir_ty/src/db.rs,crates/ra_hir_ty/src/traits/chalk.rs,40,43,No,None
crates/ra_assists/src/tests/generated.rs,docs/user/assists.md,40,37,No,None
crates/server/src/main.rs,crates/server/src/main_loop/mod.rs,40,35,No,None
crates/ide/src/inlay_hints/adjustment.rs,crates/ide/src/inlay_hints/implicit_static.rs,40,30,No,None
src/lib.rs,src/tree/mod.rs,40,28,No,None
crates/completion/src/completions.rs,crates/completion/src/render.rs,40,28,No,None
crates/ide-completion/src/completions/type.rs,crates/ide-completion/src/completions/vis.rs,40,28,No,None
lib/text-size/src/range.rs,lib/text-size/src/size.rs,40,28,Yes,Entity -> Coupled
crates/ide/src/inlay_hints/binding_mode.rs,crates/ide/src/inlay_hints/closing_brace.rs,40,27,No,None
crates/ra_syntax/src/parsing.rs,crates/ra_syntax/src/parsing/reparsing.rs,40,27,No,None
crates/ide-completion/src/config.rs,crates/ide-completion/src/tests.rs,40,25,Yes,Coupled -> Entity
crates/ra_analysis/src/descriptors/mod.rs,crates/ra_analysis/src/descriptors/module/nameres.rs,40,23,No,None
crates/proc-macro-srv/src/server.rs,crates/proc-macro-srv/src/server/token_id.rs,40,23,No,None
crates/hir_def/src/item_tree/pretty.rs,crates/hir_def/src/item_tree/tests.rs,40,22,No,None
src/parser/mod.rs,src/tree/mod.rs,40,22,No,None
crates/ra_ide/src/snapshots/highlight_strings.html,crates/ra_ide/src/syntax_highlighting/tags.rs,40,20,No,None
xtask/src/codegen/gen_assists_docs.rs,xtask/src/codegen/gen_feature_docs.rs,40,20,No,None
crates/server/src/dispatch.rs,crates/server/src/main.rs,40,20,No,None
src/parser/event_parser/grammar/attributes.rs,src/parser/event_parser/grammar/items.rs,40,20,No,None
crates/hir_def/Cargo.toml,crates/hir_expand/Cargo.toml,40,20,No,None
crates/ra_ide/src/snapshots/highlight_doctest.html,crates/ra_ide/src/syntax_highlighting/html.rs,40,18,No,None
crates/ra_proc_macro/src/lib.rs,crates/ra_proc_macro/src/process.rs,40,18,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_extern_crate.html,crates/ide/src/syntax_highlighting/test_data/injection.html,40,18,No,None
crates/hir-expand/Cargo.toml,crates/ide-completion/Cargo.toml,40,18,No,None
editors/code/src/commands/on_enter.ts,editors/code/src/commands/parent_module.ts,40,15,No,None
crates/ra_ssr/src/matching.rs,crates/ra_ssr/src/search.rs,40,15,No,None
crates/hir-expand/Cargo.toml,crates/ide-ssr/Cargo.toml,40,15,No,None
crates/completion/src/render/const_.rs,crates/completion/src/render/macro_.rs,40,15,No,None
crates/ra_mbe/src/mbe_expander/matcher.rs,crates/ra_mbe/src/mbe_expander/transcriber.rs,40,15,No,None
src/parser/event_parser/grammar/attributes.rs,src/parser/event_parser/grammar/paths.rs,40,13,No,None
crates/ra_assists/src/assists/fill_match_arms.rs,crates/ra_assists/src/assists/merge_match_arms.rs,40,13,No,None
crates/ide_completion/src/completions/attribute/lint.rs,crates/ide_completion/src/completions/attribute/repr.rs,40,13,No,None
crates/ide_completion/src/render/const_.rs,crates/ide_completion/src/render/pattern.rs,40,13,No,None
editors/code/src/commands/apply_source_change.ts,editors/code/src/commands/join_lines.ts,40,13,No,None
docs/user/generated_config.adoc,editors/code/package.json,39,550,No,None
crates/ra_hir/src/ty/infer.rs,crates/ra_hir/src/ty/lower.rs,39,136,No,None
crates/hir-ty/src/mir/eval.rs,crates/hir-ty/src/mir/lower.rs,39,136,Yes,Bidirectional (Circular)
crates/hir_expand/src/db.rs,crates/hir_expand/src/lib.rs,39,106,No,None
crates/hir-ty/src/consteval/tests.rs,crates/hir-ty/src/mir/eval.rs,39,96,Yes,Entity -> Coupled
editors/code/src/debug.ts,editors/code/src/run.ts,39,63,No,None
crates/mbe/src/benchmark.rs,crates/mbe/src/lib.rs,39,63,Yes,Bidirectional (Circular)
crates/ra_hir/src/nameres/collector.rs,crates/ra_hir/src/nameres/raw.rs,39,61,No,None
crates/proc-macro-srv/src/dylib.rs,crates/proc-macro-srv/src/lib.rs,39,54,No,None
crates/ra_hir_ty/src/traits.rs,crates/ra_hir_ty/src/traits/chalk.rs,39,43,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,crates/ide/src/syntax_highlighting/test_data/highlight_strings.html,39,43,No,None
crates/ide/src/syntax_highlighting/tags.rs,crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,39,41,No,None
crates/ide_completion/src/completions/attribute.rs,crates/ide_completion/src/completions/attribute/derive.rs,39,41,No,None
crates/ide/src/inlay_hints/adjustment.rs,crates/ide/src/inlay_hints/binding_mode.rs,39,33,No,None
crates/ide/src/inlay_hints/closing_brace.rs,crates/ide/src/inlay_hints/param_name.rs,39,28,No,None
crates/ide-db/src/imports/import_assets.rs,crates/ide-db/src/items_locator.rs,39,28,Yes,Bidirectional (Circular)
crates/ra_ide/src/completion/complete_keyword.rs,crates/ra_ide/src/completion/test_utils.rs,39,26,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,crates/ide/src/syntax_highlighting/test_data/rainbow_highlighting.html,39,26,No,None
crates/proc_macro_srv/Cargo.toml,crates/project_model/Cargo.toml,39,23,No,None
crates/ra_hir_ty/src/traits.rs,crates/ra_hir_ty/src/traits/builtin.rs,39,23,No,None
code/src/extension.ts,crates/server/src/req.rs,39,21,No,None
crates/hir-ty/src/infer.rs,crates/hir-ty/src/infer/expr.rs,38,195,Yes,Bidirectional (Circular)
crates/ide-completion/src/context.rs,crates/ide-completion/src/context/analysis.rs,38,126,Yes,Bidirectional (Circular)
crates/ra_hir_def/src/body.rs,crates/ra_hir_def/src/body/lower.rs,38,93,No,None
crates/hir_ty/src/lib.rs,crates/hir_ty/src/traits/chalk.rs,38,92,No,None
crates/hir_ty/src/method_resolution.rs,crates/hir_ty/src/traits/chalk/mapping.rs,38,84,No,None
crates/project-model/src/sysroot.rs,crates/project-model/src/tests.rs,38,73,Yes,Coupled -> Entity
crates/hir-ty/src/layout.rs,crates/hir-ty/src/layout/adt.rs,38,57,Yes,Bidirectional (Circular)
crates/ide/src/inlay_hints/chaining.rs,crates/ide/src/inlay_hints/closing_brace.rs,38,39,No,None
crates/ra_ide/src/snapshots/highlighting.html,crates/ra_ide/src/syntax_highlighting/tests.rs,38,39,No,None
crates/hir-def/src/item_tree/pretty.rs,crates/hir-def/src/item_tree/tests.rs,38,34,No,None
crates/ide-completion/src/completions/type.rs,crates/ide-completion/src/completions/use_.rs,38,34,No,None
crates/profile/Cargo.toml,crates/stdx/Cargo.toml,38,34,No,None
crates/ide-completion/src/completions/attribute.rs,crates/ide-completion/src/completions/pattern.rs,38,32,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,38,32,No,None
crates/ra_lsp_server/src/config.rs,editors/code/src/server.ts,38,26,No,None
crates/ide-db/Cargo.toml,crates/ide-diagnostics/Cargo.toml,38,26,No,None
crates/ra_vfs/src/io.rs,crates/ra_vfs/tests/vfs.rs,38,26,No,None
src/lib.rs,tests/parser.rs,38,26,No,None
lib/text-size/src/range.rs,lib/text-size/tests/main.rs,38,21,Yes,Coupled -> Entity
crates/libeditor/src/code_actions.rs,crates/libeditor/src/typing.rs,38,21,No,None
crates/assists/src/handlers/extract_struct_from_enum_variant.rs,crates/assists/src/handlers/replace_qualified_name_with_use.rs,38,21,No,None
crates/ra_assists/Cargo.toml,crates/ra_fmt/Cargo.toml,38,21,No,None
crates/hir-expand/Cargo.toml,crates/project-model/Cargo.toml,38,21,No,None
crates/proc-macro-srv/src/dylib.rs,crates/proc-macro-srv/src/dylib/proc_macros.rs,38,21,No,None
src/parser/grammar/items/mod.rs,src/parser/grammar/types.rs,38,21,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_keywords.html,38,18,No,None
crates/hir/src/term_search/mod.rs,crates/hir/src/term_search/tactics.rs,38,18,No,None
editors/code/src/commands/cargo_watch.ts,editors/code/src/commands/watch_status.ts,38,18,No,None
crates/libsyntax2/src/ast/mod.rs,crates/libsyntax2/src/yellow/syntax.rs,38,18,No,None
crates/libsyntax2/src/grammar/items/mod.rs,crates/libsyntax2/src/grammar/mod.rs,38,16,No,None
crates/ra_syntax/src/reparsing.rs,crates/ra_syntax/src/yellow/syntax_text.rs,38,16,No,None
editors/code/src/commands/analyzer_status.ts,editors/code/src/commands/join_lines.ts,38,16,No,None
editors/code/src/commands/analyzer_status.ts,editors/code/src/commands/expand_macro.ts,38,16,No,None
crates/ra_proc_macro/src/process.rs,crates/ra_proc_macro/src/rpc.rs,38,16,No,None
crates/ra_ssr/src/lib.rs,crates/ra_ssr/src/resolving.rs,38,16,No,None
crates/hir/src/term_search/expr.rs,crates/ide-diagnostics/src/handlers/typed_hole.rs,38,16,Yes,Coupled -> Entity
crates/ra_hir_expand/src/test_db.rs,crates/ra_hir_ty/src/test_db.rs,38,16,No,None
crates/ide_db/Cargo.toml,crates/ide_ssr/Cargo.toml,38,13,No,None
crates/ra_lsp_server/src/project_model.rs,crates/ra_lsp_server/src/vfs.rs,38,13,No,None
crates/ide_completion/src/tests/item.rs,crates/ide_completion/src/tests/item_list.rs,38,13,No,None
crates/proc-macro-srv/src/proc_macros.rs,crates/proc-macro-srv/src/server/token_stream.rs,38,13,No,None
crates/hir-ty/src/next_solver/def_id.rs,crates/hir-ty/src/next_solver/solver.rs,38,13,Yes,Coupled -> Entity
crates/ra_assists/src/assists/apply_demorgan.rs,crates/ra_assists/src/assists/move_bounds.rs,38,13,No,None
crates/ra_assists/src/assists/inline_local_variable.rs,crates/ra_assists/src/assists/raw_string.rs,38,13,No,None
crates/ra_hir_expand/Cargo.toml,crates/ra_mbe/Cargo.toml,38,13,No,None
crates/libsyntax2/src/grammar/items/mod.rs,crates/libsyntax2/src/grammar/items/traits.rs,38,13,No,None
src/grammar/expressions/atom.rs,src/grammar/expressions/mod.rs,38,13,No,None
crates/ide_completion/src/tests/item_list.rs,crates/ide_completion/src/tests/predicate.rs,38,13,No,None
crates/hir_ty/src/infer.rs,crates/hir_ty/src/infer/expr.rs,37,119,No,None
crates/ide-completion/src/completions/expr.rs,crates/ide-completion/src/context.rs,37,104,Yes,Entity -> Coupled
crates/ide-completion/src/render.rs,crates/ide-completion/src/render/function.rs,37,80,Yes,Bidirectional (Circular)
crates/parser/src/grammar.rs,crates/parser/src/lib.rs,37,64,Yes,Bidirectional (Circular)
crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,crates/ide/src/syntax_highlighting/test_data/highlighting.html,37,62,No,None
crates/ra_hir_ty/src/infer.rs,crates/ra_hir_ty/src/infer/expr.rs,37,58,No,None
crates/hir_ty/src/traits.rs,crates/hir_ty/src/traits/chalk/mapping.rs,37,57,No,None
crates/proc-macro-srv/src/lib.rs,crates/proc-macro-srv/src/tests/utils.rs,37,51,No,None
crates/ra_hir_ty/Cargo.toml,crates/ra_hir_ty/src/traits/chalk.rs,37,48,No,None
crates/proc-macro-api/src/process.rs,crates/proc-macro-srv-cli/src/main.rs,37,48,No,None
crates/hir/src/symbols.rs,crates/ide-db/src/symbol_index.rs,37,48,Yes,Coupled -> Entity
crates/hir_ty/src/autoderef.rs,crates/hir_ty/src/traits.rs,37,38,No,None
crates/hir/src/symbols.rs,crates/ide-db/src/test_data/test_symbol_index_collection.txt,37,37,No,None
crates/hir-ty/src/next_solver/interner.rs,crates/hir-ty/src/next_solver/ty.rs,37,35,Yes,Bidirectional (Circular)
crates/ide/src/inlay_hints/chaining.rs,crates/ide/src/inlay_hints/closure_ret.rs,37,32,No,None
